product_code,product_name,2026-06-05,2026-06-04,2026-06-03,2026-06-02,2026-06-01,2026-05-31,2026-05-30,2026-05-29,2026-05-28,2026-05-27,2026-05-26,2026-05-25,2026-05-24,2026-05-23,2026-05-22,2026-05-21,2026-05-20,2026-05-19,2026-05-18,2026-05-17,2026-05-16,2026-05-15,2026-05-14,2026-05-13,2026-05-12,2026-05-11,2026-05-10,2026-05-09,2026-05-08,2026-05-07,2026-05-06,2026-05-05,2026-05-04,2026-05-03,2026-05-02,2026-05-01,2026-04-30,2026-04-29,2026-04-28,2026-04-27,2026-04-26,2026-04-25,2026-04-24,2026-04-23,2026-04-22,2026-04-21,2026-04-20,2026-04-19,2026-04-18,2026-04-17,2026-04-16,2026-04-15,2026-04-14,2026-04-13,2026-04-12,2026-04-11,2026-04-10,2026-04-09,2026-04-08,2026-04-07
97473902,삼성전자 PM9A1a M.2 NVMe 병행수입 (512GB),244910,244930,244930,244950,244960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79253243,삼성전자 PM9A1a M.2 NVMe 해외구매 (512GB),295470,295470,294410,294410,294410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77463476,삼성전자 PM9A3 U.2 NVMe 병행수입 (1.92TB),2260000,2260000,2260000,2260000,2260000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77463503,삼성전자 PM9A3 U.2 NVMe 병행수입 (3.84TB),3161800,3161800,3161800,3161800,3161800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77463542,삼성전자 PM9A3 U.2 NVMe 병행수입 (7.68TB),4764110,4764570,4765070,4765470,4765480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19159703,삼성전자 PM9B1 M.2 2242 NVMe 벌크 (256GB),93000,93000,93000,93000,93000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58029764,삼성전자 PM9B1 M.2 2242 NVMe 벌크 (512GB),180000,180000,180000,180000,180000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78785120,삼성전자 PM9B1 M.2 2242 NVMe 병행수입 (512GB),207610,207610,207610,207610,207610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20308046,삼성전자 PM9B1 M.2 NVMe 벌크 (1TB),269000,279000,279000,279000,279000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20308067,삼성전자 PM9B1 M.2 NVMe 벌크 (256GB),75000,75000,75000,75000,75000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18952679,삼성전자 PM9B1 M.2 NVMe 벌크 (512GB),162730,163320,163450,163800,161800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42945764,삼성전자 PM9B1 M.2 NVMe 병행수입 (1TB),337560,337560,337560,337580,337580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72419789,삼성전자 PM9B1 M.2 NVMe 병행수입 (256GB),92880,92880,92760,92880,92880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106727057,삼성전자 PM9B1 M.2 NVMe 중고 (256GB),100000,100000,100000,100000,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
