product_code,product_name,2026-06-21,2026-06-20,2026-06-19,2026-06-18,2026-06-17,2026-06-16,2026-06-15,2026-06-14
30167879,ASRock B650M PG Lightning + WiFi6E 모듈 패키지 디앤디컴,136840,136840,146000,146000,146000,146000,146000,145990
30622283,ASRock B650M PG Lightning + WiFi6E 모듈 패키지 에즈윈,142090,142090,146390,146390,146390,146390,146390,146390
46742996,ASRock B650M PG Lightning WiFi 디앤디컴,170000,170000,170000,170000,170000,170000,170000,170000
30300260,ASRock B650M PG Lightning 대원씨티에스,111150,111150,111160,111160,111160,111160,111160,111170
29908775,ASRock B650M PG Lightning 디앤디컴,113990,113990,118490,118500,118500,118500,115020,114560
28603964,ASRock B650M PG Lightning 에즈윈,112490,112530,112550,112580,112620,112650,111190,111190
63478082,ASRock B650M PG Riptide WiFi White 대원씨티에스,259000,259000,259000,259000,259000,259000,259000,259000
63269363,ASRock B650M PG Riptide WiFi White 디앤디컴,248490,248490,248500,248500,248500,248500,248500,248490
94998482,ASRock B650M PG Riptide WiFi White 디앤디컴 (중고),211680,211680,211680,211680,211680,211680,211680,211680
62791640,ASRock B650M PG Riptide WiFi White 에즈윈,221990,221990,221990,221990,221990,221990,221990,221980
17971604,ASRock B650M PG Riptide 대원씨티에스,164290,164290,164300,164290,164300,164300,164300,164290
17971253,ASRock B650M PG Riptide 에즈윈,299000,299000,299000,299000,299000,299000,299000,299000
122699502,ASRock B650M PRO-A Gen5 대원씨티에스,137590,137590,137600,137590,137600,137670,,
122697250,ASRock B650M PRO-A Gen5 디앤디컴,135300,135300,138600,143000,138700,138700,138700,138690
21627827,ASRock B650M Pro RS 대원씨티에스,165000,165000,165000,165000,165000,165000,165000,165000
122678326,ASRock B650M Pro X3D + WiFi6E 모듈 패키지 디앤디컴,160960,160960,160970,160960,160970,,,
93702833,ASRock B650M Pro X3D WiFi 대원씨티에스,172620,172620,172620,172620,172620,172620,172620,172620
77786621,ASRock B650M Pro X3D WiFi 디앤디컴,169000,169000,169000,169000,169000,169000,169000,170590
93317309,ASRock B650M Pro X3D WiFi 에즈윈,171990,171990,171990,171990,170930,170820,170820,170820
77706647,ASRock B650M Pro X3D 대원씨티에스,134930,134930,134930,134810,134990,134990,132890,132900
77786816,ASRock B650M Pro X3D 디앤디컴,137230,138110,142300,142300,142300,142400,142400,142400
76509641,ASRock B650M Pro X3D 에즈윈,142750,142780,142750,142800,142810,143300,143300,139550
19536692,ASRock B650M-HDV/M.2 에즈윈,186680,186680,186680,186680,186680,186680,186680,186680
16089554,ASRock B660M Pro RS D4 에즈윈,171000,171000,171000,171000,171000,171000,171000,171000
16094537,ASRock B660M-HDV D4 디앤디컴,156000,156000,156000,156000,156000,156000,156000,156000
2951174,ASRock B75M (중고),25260,25290,24130,24170,24250,24350,24390,24480
4497752,ASRock B75M-GL (중고),31000,31000,31000,31000,31000,31000,31000,31000
20103287,ASRock B760M Pro RS D5 + WiFi6E 모듈 패키지 디앤디컴,187980,187980,187990,181100,181100,181100,181100,181090
30638927,ASRock B760M Pro RS D5 + WiFi6E 모듈 패키지 에즈윈,188370,188370,188370,188370,188370,188370,188370,188360
31959920,ASRock B760M Pro RS D5 + WiFi7 모듈 패키지 디앤디컴,201690,202200,202210,202210,202210,202200,202220,203250
19498640,ASRock B760M Pro RS D5 디앤디컴,158980,158980,158990,158990,158990,158230,158220,152050
19536062,ASRock B760M Pro RS D5 에즈윈,149090,149090,149090,149090,149090,149090,149090,145500
69469049,ASRock B760M Pro RS D5 인텍앤컴퍼니,169000,169000,169000,169000,169000,169000,169000,169000
50129651,ASRock B760M Pro-A + WiFi6E 모듈 패키지 디앤디컴,182990,182990,183000,183000,183000,183000,183000,182990
40895255,ASRock B760M Pro-A 에즈윈,171500,171500,171500,171500,171500,171500,171500,171500
106717613,ASRock B760M Pro-A 에즈윈 (벌크),134460,134460,134470,134470,134470,134470,134470,131472
69468977,ASRock B760M Pro-A 인텍앤컴퍼니,133900,133900,133900,133900,133900,133900,133900,133900
122678463,ASRock B760M Pro-A/D4 + WiFi6E 모듈 패키지 디앤디컴,166250,166250,168390,168380,168390,168390,168390,168390
122678434,ASRock B760M Pro-A/D4 + WiFi7 모듈 패키지 디앤디컴,188490,188490,190620,190610,190620,187980,187980,187980
106749107,ASRock B760M Pro-A/D4 디앤디컴,130990,130990,131000,131000,131000,131000,131000,131990
109483313,ASRock B760M Pro-A/D4 에즈윈,136740,136740,136750,136740,136750,136790,136800,134552
30161945,ASRock B760M-HDVP D5 디앤디컴,176000,176000,176000,176000,176000,176000,176000,176000
20536331,ASRock B760M-HDVP D5 에즈윈 (벌크),125370,125370,125380,125380,125370,125380,125390,121880
90643637,ASRock B760M-HDVP D5 인텍앤컴퍼니 (벌크),135000,135000,135000,135000,135000,135000,135000,135000
99714806,ASRock B760M-X Gen5 에즈윈 (벌크),123900,123900,123910,123900,123910,123910,123910,121880
97702355,ASRock B850 Challenger WiFi 7 White 대원씨티에스,249500,249500,249500,250940,250950,250950,250950,250940
99054896,ASRock B850 Challenger WiFi 7 White 디앤디컴,249490,249500,250450,250450,250450,250450,250450,250450
100383200,ASRock B850 Challenger WiFi 7 White 에즈윈,265050,265050,265050,265050,265050,265050,265050,265050
97702418,ASRock B850 Challenger WiFi 7 대원씨티에스,239000,239000,239000,239000,239000,239000,239000,239000
74250353,ASRock B850 LiveMixer WiFi 대원씨티에스,282970,282970,282970,282970,282970,282970,282970,282970
75939005,ASRock B850 Pro RS WiFi 대원씨티에스,251300,251300,251300,251300,251300,251300,251300,251300
74340596,ASRock B850 Pro RS WiFi 디앤디컴,249820,249820,249830,249830,248720,249830,249830,249820
73952600,ASRock B850 Pro RS WiFi 에즈윈,240400,240400,240400,240400,240400,240400,240400,240400
73952525,ASRock B850 Pro RS 에즈윈,241410,241410,241430,241410,241430,241430,240860,240850
79410761,ASRock B850 Pro-A WiFi 디앤디컴,229370,229370,229390,229390,229390,229420,229420,229420
78990293,ASRock B850 Pro-A WiFi 에즈윈,226570,232070,232080,226570,232080,229570,232080,226570
74250455,ASRock B850 Pro-A 대원씨티에스,214750,214750,214750,214740,214750,214750,214750,214740
74341610,ASRock B850 Pro-A 디앤디컴,222520,222520,222540,222540,222540,220540,228540,220670
74999933,ASRock B850 Pro-A 에즈윈,220000,220000,220010,220010,220000,220010,220010,220000
74250557,ASRock B850 Riptide WiFi 대원씨티에스,298370,298370,298370,298360,298370,298370,298370,298360
107958404,ASRock B850 Rock WiFi 7 대원씨티에스,232210,232210,232220,232210,232220,232220,232220,232210
122694871,ASRock B850 Rock WiFi 7 디앤디컴,232880,232880,232900,232890,232900,232900,232900,232890
106717493,ASRock B850 Rock WiFi 7 에즈윈,227050,227050,227050,227050,227050,227050,227050,227050
74340710,ASRock B850 스틸레전드 WiFi 디앤디컴,286570,286570,286590,286590,286570,286590,286590,286570
77278937,ASRock B850 스틸레전드 WiFi 에즈윈,287530,287530,287530,287530,287530,287530,287530,287530
77278676,ASRock B850I Lightning WiFi 대원씨티에스,336900,336900,336900,336850,336890,336890,336890,336870
73952591,ASRock B850I Lightning WiFi 에즈윈,338510,338510,338520,338510,338520,338520,338520,338520
107956478,ASRock B850M Challenger WiFi 7 White 대원씨티에스,238350,238350,238350,238330,238340,238340,238340,238330
107768525,ASRock B850M Challenger WiFi 7 White 디앤디컴,228970,228970,228990,228970,228990,230170,227080,226620
106728485,ASRock B850M Challenger WiFi 7 White 에즈윈,242250,242250,242250,242250,242250,242250,242250,242250
93804581,ASRock B850M Pro Plus WiFi 디앤디컴,223450,223450,223460,226400,223460,226460,226460,226450
78534680,ASRock B850M Pro RS + WiFi6E 모듈 패키지 디앤디컴,259000,259000,259000,259000,259000,259000,259000,256810
94028396,ASRock B850M Pro RS WiFi WHITE 대원씨티에스,196350,196350,196350,198030,198040,198040,198040,198030
93803822,ASRock B850M Pro RS WiFi WHITE 디앤디컴,219730,219730,219740,219740,219740,219760,219760,217870
75600851,ASRock B850M Pro RS WiFi 디앤디컴,201960,201960,201990,202070,202070,202070,202070,200680
73952732,ASRock B850M Pro RS WiFi 에즈윈,202940,202940,202940,202940,202940,202940,202940,202940
75538394,ASRock B850M Pro RS 대원씨티에스,197000,197000,197000,196990,197000,197000,197000,196990
75600842,ASRock B850M Pro RS 디앤디컴,201840,201840,201860,201860,201850,201870,201870,201400
73952729,ASRock B850M Pro RS 에즈윈,202890,202890,202910,202490,202910,202910,200690,200680
75540665,ASRock B850M Pro-A WiFi 대원씨티에스,187000,187000,187000,187000,187000,187000,187000,187000
79553249,ASRock B850M Pro-A WiFi 디앤디컴,180850,180850,180870,180870,180870,180900,180900,180900
74341325,ASRock B850M Pro-A WiFi 에즈윈,193120,193120,193140,193120,193140,193140,193140,193140
75538754,ASRock B850M Pro-A 대원씨티에스,201200,201200,195000,195000,195000,195000,201200,201200
75724184,ASRock B850M Pro-A 디앤디컴,163780,163780,163800,163800,163810,168070,168070,163010
74341163,ASRock B850M Pro-A 에즈윈,164050,164050,164070,164050,164070,164070,161590,161590
77705072,ASRock B850M Riptide WiFi 대원씨티에스,241240,241240,241240,241230,241240,241240,241240,241230
107960645,ASRock B850M Rock WiFi 대원씨티에스,178240,178240,178240,178220,178230,178280,178280,178350
122694865,ASRock B850M Rock WiFi 디앤디컴,192670,192670,192690,192680,192690,192690,192690,192680
106717577,ASRock B850M Rock WiFi 에즈윈,189050,189050,189050,189050,189050,189050,189050,189050
77704688,ASRock B850M 스틸레전드 WiFi 대원씨티에스,235000,240360,240360,240350,240360,240360,240360,240340
78102476,ASRock B850M 스틸레전드 WiFi 디앤디컴,225670,225670,225690,225690,225690,225750,225750,221160
74341418,ASRock B850M 스틸레전드 WiFi 에즈윈,241400,241400,241410,241400,241410,241410,241410,241000
79556738,ASRock B850M-X R2.0 대원씨티에스,159750,159750,159760,159750,159760,159760,159760,159750
79553456,ASRock B850M-X R2.0 디앤디컴,151370,151370,151390,151390,151390,151680,152290,143616
82093181,ASRock B850M-X R2.0 에즈윈,154190,154190,154200,154190,154200,154200,154200,150700
74250659,ASRock B850M-X 대원씨티에스,166750,166750,166750,166750,166750,166750,166750,166750
74341787,ASRock B850M-X 디앤디컴,146850,146850,146850,146850,146850,146850,146850,143616
6145461,ASRock B85M (중고),23000,23000,23000,23000,23000,23000,23000,23000
5994057,ASRock B85M PRO4 (중고),34490,34490,34490,34490,34490,34490,34490,34490
4478863,ASRock B85M-DGS (중고),25640,25640,25640,25640,25640,25370,25370,25370
4488764,ASRock B85M-HDS (중고),26130,26160,26240,26280,26360,26460,26500,26590
74116181,ASRock B860 LiveMixer WiFi 인텍앤컴퍼니,272000,272000,272000,272000,272000,272000,272000,272000
75935651,ASRock B860 Pro RS WiFi 디앤디컴,250190,250190,250200,250200,250200,250210,250210,250190
74415509,ASRock B860 Pro RS WiFi 에즈윈,258120,258120,258120,258110,258120,258120,258120,258110
74415482,ASRock B860 Pro RS 에즈윈,250420,250420,250430,250420,250430,250430,250430,250430
82470941,ASRock B860 Pro-A WiFi 에즈윈,251280,251280,251290,251280,251290,251290,251290,251280
92360492,ASRock B860 Pro-A 에즈윈,227480,227480,227480,227480,227480,227480,227480,227480
106748744,ASRock B860 Rock WiFi 7 디앤디컴,219740,219740,219750,219740,219750,219760,219760,219760
106728086,ASRock B860 Rock WiFi 7 에즈윈,222090,222090,222100,222090,222100,222100,222100,222100
122642347,ASRock B860 Rock WiFi7 인텍앤컴퍼니,193000,193000,193000,193000,193000,193000,193000,193000
74116589,ASRock B860 스틸레전드 WiFi 인텍앤컴퍼니,329306,329306,329306,329306,329306,329306,329306,329306
75935729,ASRock B860I WiFi 디앤디컴,281890,281890,281900,281900,281900,281890,281890,281870
74491295,ASRock B860I WiFi 에즈윈,275290,280290,275290,277950,275450,280660,280440,280420
74116334,ASRock B860M LiveMixer WiFi 인텍앤컴퍼니,238840,238840,238840,238840,238840,238840,238840,238840
75935612,ASRock B860M Pro RS WiFi 디앤디컴,217990,217990,218000,218000,218000,218990,218990,213470
74415038,ASRock B860M Pro RS WiFi 에즈윈,211670,211670,211670,211670,211670,211670,211670,211660
74121977,ASRock B860M Pro RS WiFi 인텍앤컴퍼니,219000,219000,219000,219000,219000,219000,219000,219000
74422025,ASRock B860M Pro RS 디앤디컴,201990,201990,202000,202000,202000,201990,201990,201970
74013710,ASRock B860M Pro RS 에즈윈,194400,194400,194400,194400,194400,194400,194400,194400
102412697,ASRock B860M Pro-A 디앤디컴,177950,177970,177970,177970,169990,170000,170000,171780
98415419,ASRock B860M Pro-A 에즈윈,169440,169440,169440,169440,169440,169440,169440,169440
75856643,ASRock B860M Pro-A 인텍앤컴퍼니,154200,154200,154200,154200,154200,178580,177690,177690
122694855,ASRock B860M Rock WiFi 디앤디컴,192680,192680,192700,192690,192700,192700,192700,192690
106728191,ASRock B860M Rock WiFi 에즈윈,190620,190620,190620,190620,190620,190620,190620,190620
108456887,ASRock B860M Rock WiFi 인텍앤컴퍼니,168600,168600,168600,168600,168600,168600,168600,168600
75935675,ASRock B860M 스틸레전드 WiFi 디앤디컴,271740,271740,271750,271750,271750,271750,271750,271680
74116682,ASRock B860M 스틸레전드 WiFi 인텍앤컴퍼니,263520,263520,263520,263520,263520,263520,263520,263520
122620820,ASRock B860M-HDVP 에즈윈 (벌크),146670,146670,146680,146670,146680,146680,146550,143616
102412694,ASRock B860M-X Gen5 디앤디컴,162970,162970,162980,162970,162980,162990,162990,162990
104966246,ASRock B860M-X Gen5 에즈윈,163990,163990,164000,149000,149000,149000,149000,149000
103415765,ASRock B860M-X Gen5 에즈윈 (벌크),144780,144780,144790,144780,144790,144790,144790,141064
104628878,ASRock B860M-X Gen5 인텍앤컴퍼니,166120,166120,166120,166110,166120,166120,166120,163900
78307601,ASRock B860M-X 디앤디컴,179000,179000,179000,179000,179000,169000,169000,169000
74491253,ASRock B860M-X 에즈윈,173000,173000,173000,173000,173000,173000,173000,173000
74122352,ASRock B860M-X 인텍앤컴퍼니,166110,166110,166110,166100,166110,166110,164300,163900
17968601,ASRock C621A WS 에즈윈,1871000,1871000,1871000,1871000,1871000,1871000,1871000,1871000
4465818,ASRock G31M-S (중고),36580,36580,36580,36580,36580,36580,36580,36580
4467580,ASRock G41M-S3 (중고),27160,27160,27160,27160,27160,26600,26600,26600
6153694,ASRock H110M-HDV (중고),31530,31530,31530,31530,31530,30880,30880,30880
17021852,ASRock H310CM-HDVP 에즈윈,156000,156000,156000,156000,156000,156000,156000,156000
67372934,ASRock H510M-HDV/M.2 SE 디앤디컴,98970,98970,98980,98980,98980,99370,99370,98050
67373036,ASRock H510M-HDV/M.2 SE 디앤디컴 (벌크),94920,94920,94930,94930,94930,96000,96000,95990
55468811,ASRock H510M-HDV/M.2 SE 에즈윈,93550,93550,93550,97180,97190,97190,97200,93544
59826524,ASRock H610M-H2/M.2 D4 디앤디컴,76460,76460,76470,76470,76470,78990,78990,76380
59827064,ASRock H610M-H2/M.2 D4 디앤디컴 (벌크),76920,76920,76000,76000,76000,75990,75990,75990
58432343,ASRock H610M-H2/M.2 D4 에즈윈,79990,79990,80000,79990,80000,80000,80000,78936
58623128,ASRock H610M-H2/M.2 D4 에즈윈 (벌크),80730,80730,80730,80730,80730,80730,80730,80730
79559189,ASRock H610M-H2/M.2 D4 인텍앤컴퍼니,89000,89000,89000,89000,89000,89000,89000,89000
28183691,ASRock H610M-H2/M.2 D5 디앤디컴,79570,79570,79580,79580,79580,81170,81170,80510
28183721,ASRock H610M-H2/M.2 D5 디앤디컴 (벌크),79640,79640,79650,79650,79650,81260,81260,79480
96776582,ASRock H610M-H2/M.2 D5 에즈윈,82570,82570,82590,82570,82590,82590,82590,80432
28029617,ASRock H610M-H2/M.2 D5 에즈윈 (벌크),80940,80940,80950,80940,80950,80950,80950,79376
101069831,ASRock H610M-HDV/M.2 D5 Gen5 디앤디컴,98550,98550,98560,98550,98560,98580,98580,98059
101074493,ASRock H610M-HDV/M.2 D5 Gen5 디앤디컴 (벌크),99180,99180,99190,99190,99190,99190,99200,95991
99714851,ASRock H610M-HDV/M.2 D5 Gen5 에즈윈,98110,98110,98130,98110,98130,98130,98120,95568
17792948,ASRock H610M-HDV/M.2 R2.0 D4 디앤디컴,91980,91980,91990,88210,88210,88210,88210,88210
17831603,ASRock H610M-HDV/M.2 R2.0 D4 디앤디컴 (벌크),89160,89160,89170,89170,89170,89170,89170,89170
17847224,ASRock H610M-HDV/M.2 R2.0 D4 에즈윈,104330,104330,104330,104330,104330,104330,104330,104330
17847233,ASRock H610M-HDV/M.2 R2.0 D4 에즈윈 (벌크),87890,87890,87890,87890,87890,87890,87890,87890
27546074,ASRock H610M-HDV/M.2+ D5 대원씨티에스,90100,90100,90100,90090,90100,90100,90100,90090
27409910,ASRock H610M-HDV/M.2+ D5 디앤디컴,94330,94330,94400,94400,94400,94420,94420,93920
28059134,ASRock H610M-HDV/M.2+ D5 디앤디컴 (벌크),98000,98000,98000,98000,98000,98000,98000,93932
