product_code,product_name,2026-08-22,2026-08-21,2026-08-20,2026-08-19,2026-08-18,2026-08-17,2026-08-16,2026-08-15
2105947,셀텍 LR1204 DC to DC 120W 12V/5A 60W 어댑터 포함,32890,32890,32890,32890,32890,32890,32890,32890
2105954,셀텍 LR1204 DC to DC 120W 12V/8.5A 102W 어댑터 포함,44600,44600,44600,44600,44600,44600,44600,44600
2105932,셀텍 LR1204 DC to DC 120W 어댑터 미포함,20090,20090,20090,20090,20090,20090,20090,20090
24713837,셀텍 LR1204 DC to DC 150W 12V/10A 120W 어댑터 포함,53390,53390,53390,53390,53390,53390,53390,53390
24713849,셀텍 LR1204 DC to DC 150W 12V/12.5A 150W 어댑터 포함,67890,67890,67890,67890,67890,67890,67890,67890
24713822,셀텍 LR1204 DC to DC 150W 12V/5A 60W 어댑터 포함,38890,38890,38890,38890,38890,38890,38890,38890
24713831,셀텍 LR1204 DC to DC 150W 12V/8.5A 102W 어댑터 포함,49890,49890,49890,49890,49890,49890,49890,49890
24713768,셀텍 LR1204 DC to DC 150W 어댑터 미포함,21890,21890,21890,21890,21890,21890,21890,21890
123743180,스카이디지탈 파워스테이션3 PS3-600KO 80PLUS ActivePFC V2.31 (중고),20900,20900,20900,20900,20900,20900,20900,20900
2585670,스카이디지탈 파워스테이션4 PS4-350M 86P ActivePFC V2.31,49400,49400,49400,48770,48770,48770,48770,48770
2585708,스카이디지탈 파워스테이션4 PS4-350T 86P ActivePFC V2.31,51700,51700,51700,51700,51700,51700,51700,51700
98084510,스카이디지탈 파워스테이션4 PS4-400EVT 80PLUS브론즈 V2.31,64900,64900,64900,64900,64690,64690,64690,64690
7020658,스카이디지탈 파워스테이션5 PS5-500EV 80PLUS스탠다드,45900,45900,45900,45900,45900,45900,45900,45900
44408345,스카이디지탈 파워스테이션5 PS5-500EV 80PLUS스탠다드 벌크,43000,43000,43000,43000,42170,42066,42066,42066
10268796,스카이디지탈 파워스테이션5 PS5-700EV 80PLUS스탠다드,62400,62400,62400,62400,62400,62400,62400,62400
14216270,스카이디지탈 파워스테이션5 PS5-800BR 80PLUS브론즈,92260,92260,92260,92260,92260,92260,92260,92260
9647631,스카이디지탈 파워스테이션5 PS5-850RV 80PLUS골드 풀모듈러,120580,120580,120580,120580,120580,120580,120580,120580
14217302,스카이디지탈 파워스테이션5 PS5-850SV 80PLUS실버,93900,93900,93900,93900,93900,93900,93900,93900
98085083,스카이디지탈 파워스테이션7 PS7-CSZ1000V5 풀모듈러,105000,105000,105000,105000,105000,105000,105000,105000
98084642,스카이디지탈 파워스테이션7 PS7-GPX750S 풀모듈러,82000,82000,82000,82000,82000,82000,82000,82000
98084843,스카이디지탈 파워스테이션7 PS7-GPX850S5 풀모듈러,92990,92990,92990,92990,92990,92990,92990,92990
18087920,시소닉 B12 BRONZE BC-850,130560,130560,130560,130560,130560,130560,130560,130560
18087923,시소닉 B12 BRONZE BM-750 모듈러,153440,153440,153440,153440,153440,153440,153440,153440
18087932,시소닉 B12 BRONZE BM-850 모듈러,148800,148800,148800,148800,148800,148800,148800,148800
78843782,시소닉 CORE V2 GX-650 GOLD 풀모듈러 ATX3.1,140000,140000,140000,140000,140000,140000,140000,140000
78843821,시소닉 CORE V2 GX-750 GOLD 풀모듈러 ATX3.1,155000,155000,155000,155000,155000,155000,155000,155000
78843848,시소닉 CORE V2 GX-750 GOLD 풀모듈러 ATX3.1 화이트,165000,165000,165000,165000,165000,165000,165000,165000
78844112,시소닉 CORE V2 GX-850 GOLD 풀모듈러 ATX3.1,178900,179000,180000,180000,180000,180000,180000,180000
78844340,시소닉 CORE V2 GX-850 GOLD 풀모듈러 ATX3.1 화이트,193000,195000,195000,195000,195000,195000,195000,195000
9782097,시소닉 FOCUS GOLD GM-750 모듈러,194000,197000,200000,197000,194000,200000,182000,200000
115925081,시소닉 FOCUS GOLD GM-850 Modular (중고),45000,45000,45000,45000,45000,45000,45000,45000
10448835,시소닉 FOCUS GOLD GM-850 모듈러,300000,300000,300000,300000,300000,300000,300000,300000
123743571,시소닉 FOCUS GOLD GX-750 풀모듈러 (중고),72000,72000,72000,72000,72000,72000,72000,72000
9515844,시소닉 FOCUS GOLD GX-850 풀모듈러,236000,236000,236000,233000,233000,233000,233000,233000
123743390,시소닉 FOCUS PLUS Gold SSR-650FX 풀모듈러 (중고),34000,34000,26000,26000,26000,26000,26000,26000
28416680,시소닉 NEW FOCUS GX-750 GOLD 풀모듈러 ATX3.0,179000,179000,179000,179000,179000,179000,179000,179000
67577099,시소닉 NEW FOCUS V4 GX-1000 GOLD 풀모듈러 ATX3.1,262490,274000,274000,274000,274000,270090,270090,270090
67577342,시소닉 NEW FOCUS V4 GX-1000 GOLD 풀모듈러 ATX3.1 화이트,282500,295000,295000,295000,295000,289850,289850,289850
67576934,시소닉 NEW FOCUS V4 GX-750 GOLD 풀모듈러 ATX3.1,198000,198000,199000,199000,199000,195320,195320,195320
67577021,시소닉 NEW FOCUS V4 GX-850 GOLD 풀모듈러 ATX3.1,214990,224000,225000,225000,225000,220970,220970,220970
67577330,시소닉 NEW FOCUS V4 GX-850 GOLD 풀모듈러 ATX3.1 화이트,232700,244500,244500,244500,244500,240730,240730,240730
74895068,시소닉 PRIME PLATINUM PX-1600 풀모듈러 ATX3.1,800000,800000,800000,800000,800000,800000,800000,800000
62174960,시소닉 PRIME PLATINUM PX-2200 풀모듈러 ATX3,920000,920000,920000,920000,920000,920000,920000,920000
21193484,시소닉 PRIME TITANIUM TX-1300 풀모듈러 ATX3.0,957600,957600,957600,957600,957600,957600,957600,957600
74895119,시소닉 PRIME TITANIUM TX-1300 풀모듈러 ATX3.1,830000,830000,830000,830000,830000,815010,815010,815010
74895005,시소닉 PRIME TITANIUM TX-1600 풀모듈러 ATX3.1,1020000,1020000,1020000,1020000,1020000,1020000,1020000,1020000
9347682,시소닉 S1M-162CGP2 1600W 80PLUS플래티넘,359000,359000,359000,359000,359000,359000,359000,359000
5858937,시소닉 SSP-300SUB,88960,88960,88960,88960,88960,88960,88960,88960
12941177,시소닉 SSP-500ES2 80PLUS브론즈,140000,140000,140000,140000,140000,140000,140000,140000
12941267,시소닉 SSP-600ES2 80PLUS브론즈,129000,129000,129000,129000,129000,129000,129000,129000
18698087,시소닉 VERTEX GX-1200 GOLD 풀모듈러 ATX3.1,427880,430000,430000,430000,430000,427880,427880,427880
63035666,시소닉 VERTEX GX-1200 GOLD 풀모듈러 화이트 ATX3.1,432900,440000,440000,440000,440000,431780,431780,431780
28922603,시소닉 VERTEX PX-850 PLATINUM 풀모듈러 ATX3.0,298000,298000,298000,298000,298000,298000,298000,298000
15268130,써멀테이크 터프파워 GF 750W GOLD,119000,119000,119000,119000,119000,119000,119000,119000
27482198,써멀테이크 터프파워 GF3 1650W GOLD 풀모듈러 ATX3.0,560070,560070,560070,560070,560070,560070,560070,560070
19744133,써멀테이크 터프파워 GF3 850W GOLD 풀모듈러 ATX3.0,121260,121260,121260,121260,121260,121260,121260,121260
102550697,써멀테이크 터프파워 GT 1200W GOLD 풀모듈러 ATX3.1,256800,256800,253400,253400,253400,253400,253400,253400
90703292,써멀테이크 터프파워 GT 750W GOLD 풀모듈러 ATX3.1,118000,118000,118000,118000,118000,118000,118000,118000
90703352,써멀테이크 터프파워 GT 850W GOLD 풀모듈러 ATX3.1,124410,124410,123820,123820,123820,123820,123820,122420
90703322,써멀테이크 터프파워 GT Snow 750W GOLD 풀모듈러 ATX3.1,141500,141500,141500,141500,141500,141500,141500,141500
90703364,써멀테이크 터프파워 GT Snow 850W GOLD 풀모듈러 ATX3.1,125490,125490,123820,123820,123820,123820,123820,123820
60421478,써멀테이크 터프파워 SFX 1000W 골드 풀모듈러 ATX3.0,279960,279960,279960,279960,279960,279960,279960,279960
107771537,써멀테이크 터프파워 i2000W 80PLUS플래티넘 풀모듈러 ATX 3.1,719000,719000,718990,718990,718990,718990,718990,718990
9721512,써멀테이크 터프파워 iRGB PLUS 1200W PLATINUM,335000,335000,335000,335000,335000,335000,335000,335000
5245870,써멀테이크 터프파워 그랜드 RGB 750W 골드 풀모듈러,119000,119000,119000,119000,119000,119000,119000,119000
15315824,썬루트 EX1800 80PLUS브론즈 벌크,131000,131000,131000,131000,131000,131000,131000,131000
63271172,썬루트 PN700W 80PLUS브론즈 ATX3.0,46990,46990,46990,46990,46990,46990,46990,46990
63271199,썬루트 PN700W 80PLUS브론즈 ATX3.0 벌크,45450,45450,45450,45450,45450,45450,45450,45450
