product_code,product_name,2026-08-10,2026-08-09,2026-08-08,2026-08-07,2026-08-06,2026-08-05,2026-08-04,2026-08-03
17308193,써밋티비 A500ES9 UHD (스탠드),394030,394030,394030,394030,394030,394030,394030,394030
17423471,써밋티비 A500ES9 UHD 이동형 패키지 (지마운트 GMT-SM3620),538000,538000,538000,538000,523950,538000,523950,523950
122694627,써밋티비 A505ES UHD (벽걸이),509000,509000,509000,509000,509000,509000,509000,509000
122694634,써밋티비 A505ES UHD (상하좌우형 벽걸이),529000,529000,529000,529000,529000,529000,529000,529000
122694616,써밋티비 A505ES UHD (스탠드),399000,399000,399000,399000,399000,399000,399000,399000
122694636,써밋티비 A505ES UHD 이동형 패키지,584000,584000,584000,584000,584000,584000,584000,584000
17234129,써밋티비 A550E UHD (벽걸이),438970,438970,438970,438970,438970,468970,438970,438970
59827382,써밋티비 A550E UHD (상하좌우형 벽걸이),459370,459370,459370,459370,459370,485030,459370,459370
17209271,써밋티비 A550E UHD (스탠드),369000,369000,369000,369000,369000,369000,369000,369000
18571262,써밋티비 A550E UHD 이동형 패키지 (지마운트 GMT-SM4700M),524600,524600,524600,524600,524600,552000,524600,524600
17304341,써밋티비 A550ES9 UHD (벽걸이),561000,561000,561000,561000,561000,561000,561000,561000
59826947,써밋티비 A550ES9 UHD (상하좌우형 벽걸이),581000,581000,581000,581000,581000,581000,581000,581000
17304314,써밋티비 A550ES9 UHD (스탠드),459000,459000,459000,459000,459000,459000,459000,459000
17423399,써밋티비 A550ES9 UHD 이동형 패키지 (지마운트 GMT-SM4700M),649990,649990,649990,649990,650000,650000,650000,649990
122692630,써밋티비 A555ES UHD (벽걸이),569000,569000,569000,569000,569000,569000,569000,569000
122692633,써밋티비 A555ES UHD (상하좌우형 벽걸이),589000,589000,589000,589000,589000,589000,589000,589000
122692616,써밋티비 A555ES UHD (스탠드),459000,459000,459000,459000,459000,459000,459000,459000
122692638,써밋티비 A555ES UHD 이동형 패키지,658000,658000,658000,658000,658000,658000,658000,658000
17023631,써밋티비 A650E UHD (벽걸이),659000,659000,659000,659000,659000,659000,659000,659000
59760005,써밋티비 A650E UHD (상하좌우형 벽걸이),679000,679000,679000,679000,679000,679000,679000,679000
17023568,써밋티비 A650E UHD (스탠드),579000,579000,579000,579000,579000,579000,579000,579000
59829461,써밋티비 A650E UHD 이동형 패키지 (지마운트 GMT-SM4700M),758000,758000,758000,758000,758000,758000,758000,758000
90434129,써밋티비 A650ES QLED (상하좌우형 벽걸이),809000,809000,809000,809000,809000,809000,809000,809000
20399114,써밋티비 A650ES QLED (스탠드),699000,699000,699000,699000,699000,699000,699000,699000
17304164,써밋티비 A650ES9 UHD (벽걸이),778970,778970,778970,778970,778980,778980,778980,778970
59827115,써밋티비 A650ES9 UHD (상하좌우형 벽걸이),798990,798990,798990,798990,799000,799000,799000,798990
17304131,써밋티비 A650ES9 UHD (스탠드),669000,669000,669000,669000,669000,669000,669000,669000
17423864,써밋티비 A650ES9 UHD 이동형 패키지,877950,877950,877950,877950,877950,877950,877950,877950
122692597,써밋티비 A655ES UHD (벽걸이),779000,779000,779000,779000,779000,779000,779000,779000
122692600,써밋티비 A655ES UHD (상하좌우형 벽걸이),799000,799000,799000,799000,799000,799000,799000,799000
122692572,써밋티비 A655ES UHD (스탠드),669000,669000,669000,669000,669000,669000,669000,669000
122692607,써밋티비 A655ES UHD 이동형 패키지,878000,878000,878000,878000,878000,878000,878000,878000
67509524,써밋티비 A700E UHD (벽걸이),787990,787990,787990,787990,787990,787990,787990,787990
67509533,써밋티비 A700E UHD (상하좌우형 벽걸이),817990,817990,817990,817990,817990,817990,817990,817990
67509512,써밋티비 A700E UHD (스탠드),687990,687990,687990,687990,687990,687990,687990,687990
67509542,써밋티비 A700E UHD 이동형 패키지,976990,976990,976990,976990,976990,976990,976990,976990
17234141,써밋티비 A750E UHD (벽걸이),969140,969140,969140,969140,969140,969140,969140,969140
59759903,써밋티비 A750E UHD (상하좌우형 벽걸이),999000,999000,999000,999000,999000,999000,999000,999000
17209403,써밋티비 A750E UHD (스탠드),829000,829000,829000,829000,829000,829000,829000,829000
19521563,써밋티비 A750E UHD 이동형 패키지 (라익미 GMT-SM48F),1138000,1138000,1138000,1138000,1138000,1138000,1138000,1138000
19705400,써밋티비 A750ES QLED (벽걸이),1109000,1109000,1109000,1109000,1109000,1109000,1109000,1109000
19705319,써밋티비 A750ES QLED (스탠드),979000,979000,979000,979000,979000,979000,979000,979000
17304017,써밋티비 A750ES9 UHD (벽걸이),1028990,1028990,1028990,1028990,1029000,1029000,1029000,1028990
59826278,써밋티비 A750ES9 UHD (상하좌우형 벽걸이),1058900,1058900,1058900,1058900,1058910,1058910,1058910,1058900
17303981,써밋티비 A750ES9 UHD (스탠드),879000,879000,879000,879000,879000,879000,879000,879000
122691811,써밋티비 A755ES UHD (벽걸이),1029000,1029000,1029000,1029000,1029000,1029000,1029000,1029000
122691812,써밋티비 A755ES UHD (상하좌우형 벽걸이),1059000,1059000,1059000,1059000,1059000,1059000,1059000,1059000
122691766,써밋티비 A755ES UHD (스탠드),879000,879000,879000,879000,879000,879000,879000,879000
122691996,써밋티비 A755ES UHD 이동형 패키지,1218000,1218000,1218000,1218000,1218000,1218000,1218000,1218000
18771683,써밋티비 A850E UHD (벽걸이),1310000,1310000,1310000,1310000,1310000,1310000,1310000,1310000
59826365,써밋티비 A850E UHD (상하좌우형 벽걸이),1338470,1338470,1338470,1338470,1338470,1338470,1338470,1338470
18777962,써밋티비 A850E UHD (스탠드),1189990,1189990,1189990,1189990,1189990,1189990,1189990,1189990
90111545,써밋티비 A850ES QLED (벽걸이),1539990,1539990,1539990,1539990,1540000,1540000,1540000,1539990
90111551,써밋티비 A850ES QLED (상하좌우형 벽걸이),1579990,1579990,1579990,1579990,1580000,1580000,1580000,1579990
90111533,써밋티비 A850ES QLED (스탠드),1340000,1340000,1340000,1340000,1340000,1340000,1340000,1340000
90111563,써밋티비 A850ES QLED 이동형 패키지 (지마운트 GMT-SM5900M),1789990,1789990,1789990,1789990,1789990,1789990,1789990,1789990
78614948,써밋티비 B320HD (벽걸이),204000,204000,204000,204000,204000,204000,204000,204000
78614951,써밋티비 B320HD (상하좌우형 벽걸이),224000,224000,224000,224000,224000,224000,224000,224000
78614945,써밋티비 B320HD (스탠드),133990,133990,133990,133990,133990,133990,133990,133990
93318590,써밋티비 B323FHD (스탠드),177000,177000,177000,177000,177000,177000,177000,177000
79114433,써밋티비 B400FHD (벽걸이),269000,269000,269000,269000,269000,269000,269000,269000
79114436,써밋티비 B400FHD (상하좌우형 벽걸이),289000,289000,289000,289000,289000,289000,289000,289000
79114424,써밋티비 B400FHD (스탠드),198990,198990,198990,198990,198990,198990,198990,198990
78977507,써밋티비 B430FHD (벽걸이),289000,289000,289000,289000,289000,289000,289000,289000
79114676,써밋티비 B430FHD (상하좌우형 벽걸이),309000,309000,309000,309000,309000,309000,309000,309000
78977501,써밋티비 B430FHD (스탠드),219000,219000,219000,219000,219000,219000,219000,219000
78980765,써밋티비 B430UHD (벽걸이),329000,329000,329000,329000,329000,329000,329000,329000
78980771,써밋티비 B430UHD (상하좌우형 벽걸이),349000,349000,349000,349000,349000,349000,349000,349000
78980762,써밋티비 B430UHD (스탠드),258990,258990,258990,258990,258990,258990,258990,258990
79117160,써밋티비 B500UHD (벽걸이),399000,399000,399000,399000,399000,399000,399000,399000
79117163,써밋티비 B500UHD (상하좌우형 벽걸이),419000,419000,419000,419000,419000,419000,419000,419000
79117151,써밋티비 B500UHD (스탠드),319000,319000,319000,319000,319000,319000,319000,319000
60062870,써밋티비 B5500LB UHD (벽걸이),469000,469000,469000,469000,469000,469000,469000,469000
60062876,써밋티비 B5500LB UHD (상하좌우형 벽걸이),489000,489000,489000,489000,489000,489000,489000,489000
60005525,써밋티비 B5500LB UHD (스탠드),399000,399000,399000,399000,369000,369000,369000,369000
60062978,써밋티비 B5500LB UHD 이동형 패키지 (지마운트 GMT-SM4700M),559000,559000,559000,559000,559000,559000,559000,559000
79114592,써밋티비 B550UHD (벽걸이),469000,469000,469000,469000,469000,469000,469000,469000
79114601,써밋티비 B550UHD (상하좌우형 벽걸이),489000,489000,489000,489000,489000,489000,489000,489000
79114574,써밋티비 B550UHD (스탠드),389000,389000,389000,389000,389000,389000,389000,389000
60062897,써밋티비 B6500LB UHD (벽걸이),659000,659000,659000,659000,659000,659000,659000,659000
60062855,써밋티비 B6500LB UHD (상하좌우형 벽걸이),679000,679000,679000,679000,679000,679000,679000,679000
60005429,써밋티비 B6500LB UHD (스탠드),579000,579000,579000,579000,549000,549000,549000,549000
60062936,써밋티비 B6500LB UHD 이동형 패키지,759000,759000,759000,759000,759000,759000,759000,759000
59929514,써밋티비 B650LB UHD (스탠드),549000,549000,549000,549000,549000,549000,549000,549000
78977582,써밋티비 B750UHD (벽걸이),769000,769000,769000,769000,769000,769000,769000,769000
78977591,써밋티비 B750UHD (상하좌우형 벽걸이),799000,799000,799000,799000,799000,799000,799000,799000
78977576,써밋티비 B750UHD (스탠드),769000,769000,769000,769000,769000,769000,769000,769000
78977606,써밋티비 B750UHD 이동형 패키지 (지마운트 GMT-SM47F),1058000,1058000,1058000,1058000,769000,769000,769000,769000
92889371,써밋티비 BIZ32 SMART (스탠드),159000,159000,159000,159000,159000,159000,159000,159000
92889413,써밋티비 BIZ43 SMART (스탠드),279000,279000,279000,279000,279000,279000,279000,279000
92889437,써밋티비 BIZ55 SMART (스탠드),429990,429990,429990,429990,429990,429990,429990,429990
93181133,써밋티비 BIZ55 SMART 이동형 패키지,616000,616000,616000,616000,616000,616000,616000,616000
93014816,써밋티비 BIZ75 SMART (벽걸이),1278000,1278000,1278000,1278000,1278000,1278000,1278000,1278000
92889824,써밋티비 BIZ75 SMART (스탠드),1190000,1190000,1190000,1190000,1190000,1190000,1190000,1190000
122694966,써밋티비 Q325ES FHD (벽걸이),329000,329000,329000,329000,329000,329000,329000,329000
122694929,써밋티비 Q325ES FHD (스탠드),249000,249000,249000,249000,249000,249000,249000,249000
122701911,써밋티비 Q325ESW FHD (벽걸이),348990,348990,348990,348990,348990,348990,348990,348990
122701896,써밋티비 Q325ESW FHD (스탠드),269000,269000,269000,269000,269000,269000,269000,269000
122701894,써밋티비 Q405ESW FHD (벽걸이),408990,408990,408990,408990,408990,408990,408990,408990
122701895,써밋티비 Q405ESW FHD (상하좌우형 벽걸이),424860,424860,424860,424860,424860,424860,424860,424860
122701735,써밋티비 Q405ESW FHD (스탠드),318990,318990,318990,318990,318990,318990,318990,318990
122701719,써밋티비 Q436ESW UHD (벽걸이),478990,478990,478990,478990,479000,479000,479000,478990
122701723,써밋티비 Q436ESW UHD (상하좌우형 벽걸이),498990,498990,498990,498990,499000,499000,499000,498990
122701694,써밋티비 Q436ESW UHD (스탠드),389000,389000,389000,389000,389000,389000,389000,389000
122701636,써밋티비 Q505ESW UHD (벽걸이),548990,548990,548990,548990,548990,548990,548990,548990
122701638,써밋티비 Q505ESW UHD (상하좌우형 벽걸이),568990,568990,568990,568990,568990,568990,568990,568990
122701587,써밋티비 Q505ESW UHD (스탠드),439000,439000,439000,439000,439000,439000,439000,439000
122701653,써밋티비 Q505ESW UHD 이동형 패키지,663990,663990,663990,663990,663990,663990,663990,663990
122694853,써밋티비 Q555ES UHD (벽걸이),619000,619000,619000,619000,619000,619000,619000,619000
122694854,써밋티비 Q555ES UHD (상하좌우형 벽걸이),639000,639000,639000,639000,639000,639000,639000,639000
122694825,써밋티비 Q555ES UHD (스탠드),509000,509000,509000,509000,509000,509000,509000,509000
122694860,써밋티비 Q555ES UHD 이동형 패키지,708000,708000,708000,708000,708000,708000,708000,708000
122701161,써밋티비 Q555ESW UHD (벽걸이),658990,658990,658990,658990,659000,659000,659000,658990
122701162,써밋티비 Q555ESW UHD (상하좌우형 벽걸이),678990,678990,678990,678990,679000,679000,679000,678990
122701095,써밋티비 Q555ESW UHD (스탠드),548990,548990,548990,548990,548990,548990,548990,548990
122701174,써밋티비 Q555ESW UHD 이동형 패키지,747990,747990,747990,747990,747990,747990,747990,747990
122694806,써밋티비 Q655ES UHD (벽걸이),809000,809000,809000,809000,809000,809000,809000,809000
122694809,써밋티비 Q655ES UHD (상하좌우형 벽걸이),829000,829000,829000,829000,829000,829000,829000,829000
122694778,써밋티비 Q655ES UHD (스탠드),699000,699000,699000,699000,699000,699000,699000,699000
122694813,써밋티비 Q655ES UHD 이동형 패키지,908000,908000,908000,908000,908000,908000,908000,908000
122694686,써밋티비 Q755ES UHD (벽걸이),1148990,1148990,1148990,1148990,1149000,1149000,1149000,1148990
122694687,써밋티비 Q755ES UHD (상하좌우형 벽걸이),1178990,1178990,1178990,1178990,1179000,1179000,1179000,1178990
122694677,써밋티비 Q755ES UHD (스탠드),998990,998990,998990,998990,998990,998990,998990,998990
122694689,써밋티비 Q755ES UHD 이동형 패키지,1337990,1337990,1337990,1337990,1337990,1337990,1337990,1337990
108462266,쓰리윈즈 인터픽셀 43인치 무빙스마트 삼탠바이미,429000,429000,429000,429000,419000,419000,419000,419000
14025521,아남전자 AMG-4300BS (벽걸이),949000,949000,949000,949000,949000,949000,949000,
13243076,아남전자 AMG-4300BS (스탠드),849000,849000,849000,,,,,
13626878,아남전자 AMG-5000BS (벽걸이),1199000,1199000,1199000,1199000,1199000,1199000,,
12843404,아남전자 AMG-5000BS (스탠드),999000,999000,999000,999000,999000,999000,,
13626917,아남전자 AMG-5500BS (벽걸이),1189000,1189000,1189000,1189000,1189000,1189000,,
12843062,아남전자 AMG-5500BS (스탠드),1089000,1089000,1089000,1089000,1089000,1089000,,
64391207,아남전자 ANAM-320SMART (스탠드),198990,198990,198990,198990,198990,198990,198990,198990
64391225,아남전자 ANAM-320SMART 이동형 패키지,298990,298990,298990,298990,298990,298990,298990,298990
19999910,아남전자 ANAM-430SMART (벽걸이),399000,399000,399000,399000,399000,399000,399000,399000
13362554,아남전자 ANAM-430SMART (스탠드),299000,299000,299000,299000,299000,299000,299000,299000
13222481,아남전자 ANAM-500SMART (벽걸이),489000,489000,489000,489000,489000,489000,489000,489000
13222277,아남전자 ANAM-500SMART (스탠드),389000,389000,389000,389000,389000,389000,389000,429000
13192655,아남전자 ANAM-650SMART (벽걸이),770000,770000,770000,770000,770000,770000,770000,770000
13184465,아남전자 ANAM-650SMART (스탠드),609000,609000,609000,609000,609000,609000,609000,609000
13192673,아남전자 ANAM-750SMART (벽걸이),1791000,1791000,1791000,1791000,1791000,1791000,1791000,1791000
13184633,아남전자 ANAM-750SMART (스탠드),771560,771560,771560,771560,771560,771560,771260,771260
4696682,아남전자 CST-401IM (스탠드),315900,315900,315900,315900,315900,315900,315900,315900
6402771,아남전자 CST-500IM (스탠드),399000,399000,399000,369000,369000,369000,369000,369000
94444619,아바 4K HDR PRO 55인치 제로베젤 UHD TV (스탠드),376130,376130,376130,376130,376130,376130,376130,376130
122676189,아바 4K HDR PRO 85인치 제로베젤 UHD TV (벽걸이),1059000,1059000,1059000,1059000,1059000,1059000,1059000,1059000
122676198,아바 4K HDR PRO 85인치 제로베젤 UHD TV (상하좌우형 벽걸이),1109000,1109000,1109000,1109000,1109000,1109000,1109000,1109000
122676178,아바 4K HDR PRO 85인치 제로베젤 UHD TV (스탠드),849000,849000,849000,849000,849000,849000,849000,849000
122669473,아바 스마트 PRO 50 UHD AI 구글TV (스탠드),289000,289000,289000,289000,289000,289000,289000,289000
62162687,아바 스마트 PRO 55 UHD AI 구글TV (스탠드),349000,349000,349000,349000,349000,349000,349000,349000
92759699,아바 스마트 PRO 65 UHD AI 구글TV IPS패널 (스탠드),469000,469000,469000,469000,469000,469000,469000,469000
40984994,아이사 HK500UHD-DA (스탠드),279650,279650,279650,279650,279650,279650,279650,279650
32062619,아이온코리아 BOSSWIZ 22인치 FHD LED TV (벽걸이),185000,185000,,,,,,
17207201,아이온코리아 BOSSWIZ 22인치 FHD LED TV (스탠드),185000,185000,185000,185000,185000,185000,185000,185000
17207408,아이온코리아 BOSSWIZ 32인치 FHD LED TV (스탠드),230000,230000,230000,230000,230000,230000,230000,230000
32043125,아이온코리아 BOSSWIZ 43인치 UHD 4K LED TV (벽걸이),454000,454000,,,,,,
17255738,아이온코리아 BOSSWIZ 43인치 UHD 4K LED TV (스탠드),374000,374000,374000,374000,374000,374000,374000,374000
32043140,아이온코리아 BOSSWIZ 43인치 구글 UHD 4K LED TV (벽걸이),449000,449000,449000,449000,449000,449000,449000,449000
17255864,아이온코리아 BOSSWIZ 43인치 구글 UHD 4K LED TV (스탠드),449000,449000,449000,449000,449000,449000,449000,449000
28561667,아이온코리아 BOSSWIZ 50인치 구글 UHD 4K LED 스마트 TV (벽걸이),539000,539000,539000,539000,539000,539000,539000,539000
17197325,아이온코리아 BOSSWIZ 50인치 구글 UHD 4K LED 스마트 TV (스탠드),510000,510000,510000,510000,510000,510000,510000,510000
32043197,아이온코리아 BOSSWIZ 55인치 UHD 4K LED TV (벽걸이),619000,619000,619000,619000,619000,619000,619000,619000
17197793,아이온코리아 BOSSWIZ 55인치 UHD 4K LED TV (스탠드),619000,619000,619000,619000,619000,619000,619000,619000
32043200,아이온코리아 BOSSWIZ 55인치 구글 UHD 4K LED TV (벽걸이),729000,729000,,,,,,
17271842,아이온코리아 BOSSWIZ 55인치 구글 UHD 4K LED TV (스탠드),729000,729000,729000,729000,729000,729000,729000,729000
31680563,아이온코리아 BOSSWIZ 65인치 UHD 4K LED TV (벽걸이),865000,865000,,,,,,
17257718,아이온코리아 BOSSWIZ 65인치 UHD 4K LED TV (스탠드),865000,865000,865000,865000,945000,945000,945000,945000
17258048,아이온코리아 BOSSWIZ 65인치 구글 UHD 4K LED TV (스탠드),899000,899000,899000,899000,899000,899000,899000,899000
96655172,아이온코리아 JS100QLEDTV (스탠드),3766500,3766500,3766500,3766500,3766500,3766500,3766500,3766500
96655421,아이온코리아 JS55QLEDTV (스탠드),854670,854670,854670,854670,854670,854670,854670,854670
96655298,아이온코리아 JS65QLEDTV (스탠드),1116000,1116000,1116000,1116000,1116000,1116000,1116000,1116000
96655517,아이온코리아 JS85QLEDTV (스탠드),2139000,2139000,2139000,2139000,2139000,2139000,2139000,2139000
28540766,아이온코리아 PLANTIUM 22인치 FHD LED TV (벽걸이),205000,205000,205000,205000,205000,205000,205000,205000
16906460,아이온코리아 PLANTIUM 22인치 FHD LED TV (스탠드),205000,205000,205000,205000,205000,205000,205000,205000
28540784,아이온코리아 PLANTIUM 32인치 FHD LED TV (벽걸이),252000,252000,252000,252000,252000,252000,252000,252000
