product_code,product_name,2026-07-02,2026-07-01,2026-06-30,2026-06-29,2026-06-28,2026-06-27,2026-06-26,2026-06-25
99836987,MSI 사이보그 17 B2RWFKG-C5 WIN11 32GB램 (SSD 2TB),2347000,2347000,,,,,,
99947552,MSI 사이보그 17 B2RWFKG-C5 WIN11 32GB램 (SSD 4TB),2600000,2600000,,,,,,
99836981,MSI 사이보그 17 B2RWFKG-C5 WIN11 32GB램 (SSD 512GB),2000000,2000000,,,,,,
99889127,MSI 사이보그 17 B2RWFKG-C7 (SSD 1TB),1498990,,,,,,,
99889130,MSI 사이보그 17 B2RWFKG-C7 (SSD 2TB),1691400,,,,,,,
99889133,MSI 사이보그 17 B2RWFKG-C7 (SSD 4TB),1995000,,,,,,,
99733133,MSI 사이보그 17 B2RWFKG-C7 (SSD 512GB),1399000,,,,,,,
99745193,MSI 사이보그 17 B2RWFKG-C7 16GB램 (SSD 1TB),1649000,1649000,1649000,1649000,1649000,1649000,1649000,1649000
99745196,MSI 사이보그 17 B2RWFKG-C7 16GB램 (SSD 2TB),1814610,1814730,1814830,1814950,1815070,1815190,1815310,1815380
99889157,MSI 사이보그 17 B2RWFKG-C7 16GB램 (SSD 4TB),2110000,2110000,2110000,2110000,2110000,2110000,2111000,2111000
99745187,MSI 사이보그 17 B2RWFKG-C7 16GB램 (SSD 512GB),1541790,1541900,1542010,1542130,1542250,1542370,1542490,1542520
99745232,MSI 사이보그 17 B2RWFKG-C7 WIN11 16GB램 (SSD 1TB),1696430,1696560,1696680,1696800,1696920,1697040,1697160,1697190
99745235,MSI 사이보그 17 B2RWFKG-C7 WIN11 16GB램 (SSD 2TB),1835410,1835420,1835520,1835640,1835760,1835880,1836000,1836070
99889250,MSI 사이보그 17 B2RWFKG-C7 WIN11 16GB램 (SSD 4TB),2200000,2200000,2200000,2200000,2200000,2200000,2200000,2200000
99745226,MSI 사이보그 17 B2RWFKG-C7 WIN11 16GB램 (SSD 512GB),1561030,1561140,1561250,1561370,1561490,1561610,1561630,1561730
99745247,MSI 사이보그 17 B2RWFKG-C7 WIN11 32GB램 (SSD 1TB),1999000,1999000,1999000,1999000,1999000,1999000,1999000,1999000
99745250,MSI 사이보그 17 B2RWFKG-C7 WIN11 32GB램 (SSD 2TB),2177420,2177420,2177420,2177430,2177440,2177440,2177450,2177450
99889280,MSI 사이보그 17 B2RWFKG-C7 WIN11 32GB램 (SSD 4TB),2498000,2498000,2498000,2498000,2498000,2498000,2498000,2498000
99745244,MSI 사이보그 17 B2RWFKG-C7 WIN11 32GB램 (SSD 512GB),1898990,1898990,1898990,1898990,1898990,1898990,1898990,1898990
97958429,MSI 사이보그 A15 AI B2HWEKG-R7 (SSD 1TB),1359000,1367260,1373980,1374950,1374960,1374960,1374970,1374970
97958435,MSI 사이보그 A15 AI B2HWEKG-R7 (SSD 2TB),1469000,1483060,1483980,1484620,1484630,1484630,1484640,1484640
97958450,MSI 사이보그 A15 AI B2HWEKG-R7 (SSD 4TB),1974000,1974000,1974000,1974000,1974000,1974000,1974000,1974000
97357409,MSI 사이보그 A15 AI B2HWEKG-R7 (SSD 512GB),1169000,1169000,1169000,1169000,1169000,1169000,1169000,1169000
97567352,MSI 사이보그 A15 AI B2HWEKG-R7 16GB램 (SSD 1TB),1468980,,,,,,,
97567355,MSI 사이보그 A15 AI B2HWEKG-R7 16GB램 (SSD 2TB),1618980,,,,,,,
97958495,MSI 사이보그 A15 AI B2HWEKG-R7 16GB램 (SSD 4TB),2133000,,,,,,,
97567340,MSI 사이보그 A15 AI B2HWEKG-R7 16GB램 (SSD 512GB),1388990,,,,,,,
95419703,MSI 사이보그 A15 AI B2HWFKG-R7 (SSD 1TB),1647680,1647790,1647900,1648020,1648140,1648260,1648380,1648410
95419727,MSI 사이보그 A15 AI B2HWFKG-R7 (SSD 2TB),1774710,1774710,1774710,1774710,1774710,1774710,1774680,1774710
95932010,MSI 사이보그 A15 AI B2HWFKG-R7 (SSD 4TB),2083000,2083000,2083000,2083000,2083000,2083000,2083000,2083000
95058218,MSI 사이보그 A15 AI B2HWFKG-R7 (SSD 512GB),1489000,1489000,1489000,1489000,1489000,1489000,1489000,1489000
95341286,MSI 사이보그 A15 AI B2HWFKG-R7 WIN11 (SSD 1TB),1659000,1659000,1659000,,,,,
95341289,MSI 사이보그 A15 AI B2HWFKG-R7 WIN11 (SSD 2TB),1790400,1790410,1790420,,,,,
95341292,MSI 사이보그 A15 AI B2HWFKG-R7 WIN11 (SSD 4TB),2104000,2104000,2104000,,,,,
