product_code,product_name
11975627,지포스 GTX 1650 SUPER D6 4GB (중고)
11976056,지포스 GTX 1660 D5 6GB (중고)
11976995,지포스 GTX 1660 SUPER D6 6GB (중고)
11977706,지포스 GTX 1660 Ti D6 6GB (중고)
11978288,지포스 RTX 2060 D6 6GB (중고)
11978807,지포스 RTX 2060 SUPER D6 8GB (중고)
11979008,지포스 RTX 2070 D6 8GB (중고)
11979092,지포스 RTX 2070 SUPER D6 8GB (중고)
11979227,지포스 RTX 2080 D6 8GB (중고)
11979344,지포스 RTX 2080 SUPER D6 8GB (중고)
11979449,지포스 RTX 2080 Ti D6 11GB (중고)
12204407,ASUS ROG STRIX 지포스 RTX 3080 O10G GAMING OC D6X 10GB
122621334,NEXIUM 지포스 GTX 1660 SUPER NEXIUM II D6 6GB DUAL
122628272,FORSA 라데온 RX6600 PRISM
122628651,ASUS PRIME 라데온 RX 9060 XT OC D6 16GB 인텍앤컴퍼니
122636526,COLORFUL iGame 지포스 RTX 5070 ULTRA OC D7 12GB 피씨디렉트
122637278,DRAGON FORCE 지포스 RTX 3050 D6 6GB
122637342,액슬 지포스 GT730 클래식 D3 2GB 384Cuda 에즈윈
122638646,벨리온 지포스 RTX3050 BELION 6GB D6 DUAL
122644950,COLORFUL iGame 지포스 RTX 5070 Mini OC White D7 12GB 피씨디렉트
122654946,DRAGON FORCE 지포스 GTX1660 SUPER D6 6GB NV
122658701,스타링스 지포스 GTX1660 SUPER D6 6GB NV
122663332,COLORFUL iGame 지포스 RTX 5070 ULTRA OC D7 12GB 도우정보
122663438,COLORFUL 지포스 RTX 3050 BATTLE AX DUO V2 D6 8GB 도우정보
122663758,COLORFUL iGame 지포스 RTX 5080 VULCAN OC D7 16GB 도우정보
122663769,COLORFUL iGame 지포스 RTX 5070 MINI OC White D7 12GB 도우정보
122669498,NVIDIA RTX PRO 4000 Blackwell SFF에디션 D7 24GB 서린 (벌크)
122669553,NVIDIA RTX PRO 5000 Blackwell D7 72GB 서린
122669574,NVIDIA RTX PRO 5000 Blackwell D7 72GB 서린 (벌크)
122674113,인텔 Arc Pro B70 D6 32GB
122676813,MSI RTX 5060 벤투스 2X OC V1 D7 8GB
122684820,SAPPHIRE 라데온 RX 9070 GRE PULSE OC D6 12GB
122686254,PNY 지포스 RTX 5080 OC D7 16GB Dual Fan Slim 제이씨현
122687822,XFX 라데온 RX 9070 GRE SWIFT D6 12GB
122687833,XFX 라데온 RX 9070 GRE SWIFT WHITE D6 12GB
122688013,PowerColor 라데온 RX 9060 Reaper D6 8GB 몬길: 스타다이브 에디션
122692119,COLORFUL iGame 지포스 RTX 5080 ULTRA OC D7 16GB 피씨디렉트
122692149,COLORFUL iGame 지포스 RTX 5070 Ti ULTRA OC SFF D7 16GB 피씨디렉트
122692535,ASUS PRIME 라데온 RX 9070 GRE EVO OC D6 12GB 대원씨티에스
122695605,PNY 지포스 RTX 5080 VERTO OC D7 16GB Triple Fan 한성컴퓨터
122699495,MANLI 지포스 RTX 5080 Polar Fox OC V2 D7 16GB 인텍앤컴퍼니
122700116,ASUS PRIME 지포스 RTX 5080 EVO OC D7 16GB 대원씨티에스
122705634,NEXIUM 지포스 RTX 3050 D6 6GB DUAL
122705638,ASUS DUAL 지포스 RTX 3050 D6 6GB 대원씨티에스
122705726,GIGABYTE 라데온 RX 9070 GRE GAMING OC D6 12GB 피씨디렉트
122707736,GIGABYTE 라데온 RX 9070 GRE Gaming OC D6 12GB 제이씨현
122707761,ASUS ProArt 지포스 RTX 5090 OC D7 32GB 대원씨티에스
