product_code,product_name,first_collected_date
122654305,MSI 크로스헤어 17 HX AI D2XWFKG-U7 QHD+ 슈퍼 WIN11 32GB램 (SSD 4TB),2026-07-15
122636171,레노버 LOQ 15IRX9 83DV0034KR (SSD 1TB),2026-07-15
122636172,레노버 LOQ 15IRX9 83DV0034KR (SSD 2TB),2026-07-15
123031750,삼성전자 갤럭시북4 엣지 NT750XQB-KC01B (256GB + Micro SD 카드 256GB),2026-07-15
122695408,ASUS Gaming V16 V3607VH-TK126 (SSD 1TB),2026-07-16
122695425,ASUS Gaming V16 V3607VH-TK126 (SSD 2TB),2026-07-16
122673355,ASUS Gaming V16 V3607VH-TK126 (SSD 512GB),2026-07-16
122727463,ASUS 비보북 15 M1502NAQ-BQ015ez 16GB램 (SSD 1TB),2026-07-16
122727456,ASUS 비보북 15 M1502NAQ-BQ015ez 16GB램 (SSD 256GB),2026-07-16
122727460,ASUS 비보북 15 M1502NAQ-BQ015ez 16GB램 (SSD 512GB),2026-07-16
122661306,DELL 16 DDC16250-UB02KR WIN11 32GB램 (SSD 1TB),2026-07-16
122661307,DELL 16 DDC16250-UB02KR WIN11 32GB램 (SSD 2TB),2026-07-16
122661309,DELL 16 DDC16250-UB02KR WIN11 32GB램 (SSD 4TB),2026-07-16
122661305,DELL 16 DDC16250-UB02KR WIN11 32GB램 (SSD 512GB),2026-07-16
122669972,HP 옴니북 X 14-ka0066TU (SSD 1TB),2026-07-16
122669964,HP 옴니북 X 14-ka0066TU (SSD 2TB),2026-07-16
122635873,HP 옴니북 X 14-ka0066TU (SSD 4TB),2026-07-16
122626168,HP 옴니북 X 14-ka0066TU (SSD 512GB),2026-07-16
123133890,LG전자 2025 그램 프로17 17Z90TR-ED79K (SSD 4TB),2026-07-16
122616415,LG전자 2026 그램15 15Z95U-GS5DK (SSD 1TB),2026-07-16
122619775,LG전자 2026 그램15 15Z95U-GS5DK (SSD 2TB),2026-07-16
122616414,LG전자 2026 그램15 15Z95U-GS5DK (SSD 512GB),2026-07-16
122728702,DELL 인스피론 15 3520 UB05KR 16GB램 (SSD 1TB),2026-07-17
122728703,DELL 인스피론 15 3520 UB05KR 16GB램 (SSD 2TB),2026-07-17
122728701,DELL 인스피론 15 3520 UB05KR 16GB램 (SSD 512GB),2026-07-17
123134098,GIGABYTE 게이밍 A18 3WH (SSD 1TB),2026-07-17
123134087,GIGABYTE 게이밍 A18 3WH (SSD 512GB),2026-07-17
122635213,HP 15-fc0751AU (SSD 1TB),2026-07-17
122631325,HP 15-fc0751AU (SSD 256GB),2026-07-17
122635217,HP 15-fc0751AU (SSD 2TB),2026-07-17
122645049,HP 15-fc0751AU (SSD 4TB),2026-07-17
122645050,HP 15-fc0751AU (SSD 512GB),2026-07-17
122930324,HP HyperX 오멘 16-ap1061AX (SSD 512GB),2026-07-17
122616899,HP 오멘 16-ap0227AX (SSD 1TB),2026-07-17
122630891,HP 오멘 16-ap0227AX (SSD 2TB),2026-07-17
122636307,HP 오멘 16-ap0227AX (SSD 4TB),2026-07-17
122726540,레노버 씽크패드 E14 G8 R7 3K AI (SSD 1TB),2026-07-17
122726541,레노버 씽크패드 E14 G8 R7 3K AI (SSD 2TB),2026-07-17
122725200,레노버 씽크패드 E14 G8 R7 3K AI (SSD 512GB),2026-07-17
